ID,Approved,symbol,Approved,name,Status,Previous,symbols,Alias,symbols,Chromosome,Accession,numbers,RefSeq,IDs,,,,,,,,,,
TRIM60P4Y,tripartite,motif,containing,60,pseudogene,"4,",Y-linked,Approved,TRIM60PY4,TRIM60P4,Yq11.223,,,,,,,,,,,,,
TRIM60P5Y,tripartite,motif,containing,60,pseudogene,"5,",Y-linked,Approved,TRIM60PY5,TRIM60P5,Yq11.23,,,,,,,,,,,,,
TRIM60P6Y,tripartite,motif,containing,60,pseudogene,"6,",Y-linked,Approved,TRIM60PY6,TRIM60P6,Yq11.23,,,,,,,,,,,,,
TRIM60P7Y,tripartite,motif,containing,60,pseudogene,"7,",Y-linked,Approved,TRIM60PY7,TRIM60P7,Yq11.23,,,,,,,,,,,,,
TRIM60P8Y,tripartite,motif,containing,60,pseudogene,"8,",Y-linked,Approved,TRIM60PY8,TRIM60P8,Yq11.223,,,,,,,,,,,,,
TRIM60P9Y,tripartite,motif,containing,60,pseudogene,"9,",Y-linked,Approved,TRIM60PY9,TRIM60P9,Yq11.223,,,,,,,,,,,,,
TRIM60P10Y,tripartite,motif,containing,60,pseudogene,"10,",Y-linked,Approved,TRIM60PY10,TRIM60P10,Yq11.23,,,,,,,,,,,,,
TRIM60P11Y,tripartite,motif,containing,60,pseudogene,"11,",Y-linked,Approved,TRIM60PY11,TRIM60P11,Yq11.23,,,,,,,,,,,,,
TRIM60P12Y,tripartite,motif,containing,60,pseudogene,"12,",Y-linked,Approved,TRIM60PY12,TRIM60P12,Yq11.23,,,,,,,,,,,,,
TRMT1P1,TRMT1,pseudogene,1,Approved,Xq27.3,NG_022710,,,,,,,,,,,,,,,,,,
TRMT2B,tRNA,methyltransferase,2,homolog,B,Approved,CXorf34,FLJ12687,Xq22.1,BC020116,NM_024917,,,,,,,,,,,,,
TRMT2B-AS1,TRMT2B,antisense,RNA,1,Approved,Xq22.1,,,,,,,,,,,,,,,,,,
TRN-GTT26-1,tRNA-Asn,(anticodon,GTT),26-Jan,Approved,tRNA-Asn-GTT-26-1,1,not,on,reference,assembly,,,,,,,,,,,,,
TRNAI10,transfer,RNA,isoleucine,10,(anticodon,GAU),Entry,Withdrawn,X,,,,,,,,,,,,,,,
TRNAI14,transfer,RNA,isoleucine,14,(anticodon,GAU),Entry,Withdrawn,X,,,,,,,,,,,,,,,
TRNAI16,transfer,RNA,isoleucine,16,(anticodon,GAU),Entry,Withdrawn,X,,,,,,,,,,,,,,,
TRNAI19,transfer,RNA,isoleucine,19,(anticodon,GAU),Entry,Withdrawn,X,,,,,,,,,,,,,,,
TRNAI27,transfer,RNA,isoleucine,27,(anticodon,GAU),Entry,Withdrawn,X,,,,,,,,,,,,,,,
TRO,trophinin,Approved,"MAGE-D3,","KIAA1114,",MAGED3,Xp11.21,U04811,NM_016157,,,,,,,,,,,,,,,,
TRPC5,transient,receptor,potential,cation,channel,subfamily,C,member,5,Approved,PPP1R159,Xq23,AF054568,NM_012471,,,,,,,,,,
TRPC5OS,TRPC5,opposite,strand,Approved,TRPC5-AS1,Xq23,NM_001195576,,,,,,,,,,,,,,,,,
TRPC6P1,TRPC6,pseudogene,1,Approved,TRPC6P,TRPC6L,Xq28,and,Yq12,NG_005687,,,,,,,,,,,,,,
TRV-TAC1-2,tRNA-Val,(anticodon,TAC),1-Feb,Approved,TRNAV19,tRNA-Val-TAC-1-2,Xp22.13,HG984132,,,,,,,,,,,,,,,
TSC22D3,TSC22,domain,family,member,3,Approved,DSIPI,"DIP,","GILZ,","TSC-22R,",hDIP,Xq22.3,Z50781,NM_198057,,,,,,,,,,
TSIX,TSIX,"transcript,",XIST,antisense,RNA,Approved,"NCRNA00013,","XIST-AS1,",LINC00013,Xq13.2,NR_003255,,,,,,,,,,,,,
TSPAN6,tetraspanin,6,Approved,TM4SF6,"T245,",TSPAN-6,Xq22.1,AF043906,,,,,,,,,,,,,,,,
TSPAN7,tetraspanin,7,Approved,"MXS1,","TM4SF2,",MRX58,"DXS1692E,","TALLA-1,","A15,",CD231,Xp11.4,D29808,,,,,,,,,,,,
TSPY1,testis,specific,protein,Y-linked,1,Approved,TSPY,CT78,Yp11.2,NM_003308,,,,,,,,,,,,,,
TSPY2,testis,specific,protein,Y-linked,2,Approved,TSPYQ1,Yp11.2,AF106331,NM_022573,,,,,,,,,,,,,,
TSPY3,testis,specific,protein,Y-linked,3,Approved,CT78,Yp11.2,BC075016,NM_001077697,,,,,,,,,,,,,,
TSPY4,testis,specific,protein,Y-linked,4,Approved,Yp11.2,AK093413,NM_001164471,,,,,,,,,,,,,,,
TSPY5P,testis,specific,protein,Y-linked,"5,",pseudogene,Approved,TSPYP5,Yp11.2,NG_003093,,,,,,,,,,,,,,
TSPY6P,testis,specific,protein,Y-linked,"6,",pseudogene,Approved,TSPYP6,Yp11.2,XR_016233,,,,,,,,,,,,,,
TSPY7P,testis,specific,protein,Y-linked,"7,",pseudogene,Approved,TSPYP7,Yp11.2,XR_038447,,,,,,,,,,,,,,
TSPY8,testis,specific,protein,Y-linked,8,Approved,Yp11.2,NM_001243721,,,,,,,,,,,,,,,,
TSPY9,testis,specific,protein,Y-linked,9,Approved,TSPY9P,Yp11.2,NM_001396063,,,,,,,,,,,,,,,
TSPY10,testis,specific,protein,Y-linked,10,Approved,Yp11.2,NM_001320962,,,,,,,,,,,,,,,,
TSPY11P,testis,specific,protein,Y-linked,"11,",pseudogene,Approved,TSPYP1,Yp11.2,NG_003077,,,,,,,,,,,,,,
TSPY12P,testis,specific,protein,Y-linked,"12,",pseudogene,Approved,TSPYP2,Yp11.2,NG_003078,,,,,,,,,,,,,,
TSPY13P,testis,specific,protein,Y-linked,"13,",pseudogene,Approved,TSPYP3,Yp11.2,NG_003079,,,,,,,,,,,,,,
TSPY14P,testis,specific,protein,Y-linked,"14,",pseudogene,Approved,TSPYP4,Yq11.223,NG_003080,,,,,,,,,,,,,,
TSPY15P,testis,specific,protein,Y-linked,"15,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPY16P,testis,specific,protein,Y-linked,"16,",pseudogene,Approved,Yp11.2,XM_001714044,,,,,,,,,,,,,,,
TSPY17P,testis,specific,protein,Y-linked,"17,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPY18P,testis,specific,protein,Y-linked,"18,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPY19P,testis,specific,protein,Y-linked,"19,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPY20P,testis,specific,protein,Y-linked,"20,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPY21P,testis,specific,protein,Y-linked,"21,",pseudogene,Approved,Yq11.223,,,,,,,,,,,,,,,,
TSPY22P,testis,specific,protein,Y-linked,"22,",pseudogene,Approved,Yq11.223,,,,,,,,,,,,,,,,
TSPY23P,testis,specific,protein,Y-linked,"23,",pseudogene,Approved,Yq11.223,,,,,,,,,,,,,,,,
TSPY24P,testis,specific,protein,Y-linked,"24,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPY25P,testis,specific,protein,Y-linked,"25,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,
TSPYL2,TSPY,like,2,Approved,"SE20-4,","HRIHFB2216,","CTCL,","DENTT,","CDA1,","CINAP,",TSPX,Xp11.22,AF273046,NM_022117,,,,,,,,,,
TSR2,TSR2,ribosome,maturation,factor,Approved,"DT1P1A10,","RP1-112K5.2,",WGG1,Xp11.22,BC007699,NM_058163,,,,,,,,,,,,,
TTC3P1,tetratricopeptide,repeat,domain,3,pseudogene,1,Approved,TTC3L,RNF105L,Xq13.3,XR_017027,,,,,,,,,,,,,
TTTY1,testis-specific,"transcript,",Y-linked,1,Approved,"TTY1,","NCRNA00033,",LINC00033,Yp11.2,AF000990,NR_001538,,,,,,,,,,,,,
TTTY1B,testis-specific,"transcript,",Y-linked,1B,Approved,Yp11.2,NR_003589,,,,,,,,,,,,,,,,,
TTTY2,testis-specific,"transcript,",Y-linked,2,Approved,"TTY2,",lINC00109,Yp11.2,AF000991,NR_001536,,,,,,,,,,,,,,
TTTY2B,testis-specific,"transcript,",Y-linked,2B,Approved,Yp11.2,NR_003590,,,,,,,,,,,,,,,,,
TTTY3,testis-specific,"transcript,",Y-linked,3,Approved,"TTY3,","TTTY3A,",LINC00121,Yq11.23,AF332230,NR_001524,,,,,,,,,,,,,
TTTY3B,testis-specific,"transcript,",Y-linked,3B,Approved,LNCRNA00122,Yq11.23,NR_002176,,,,,,,,,,,,,,,,
TTTY4,testis-specific,"transcript,",Y-linked,4,Approved,"TTY4,","TTTY4A,",LINC00123,Yq11.223,AF332231,NR_001525,,,,,,,,,,,,,
TTTY4B,testis-specific,"transcript,",Y-linked,4B,Approved,LINC00124,Yq11.23,NR_002178,,,,,,,,,,,,,,,,
TTTY4C,testis-specific,"transcript,",Y-linked,4C,Approved,LINC00125,Yq11.23,NR_002177,,,,,,,,,,,,,,,,
TTTY5,testis-specific,"transcript,",Y-linked,5,Approved,"TTY5,",LINC00126,Yq11.223,AF332236,NR_001541,,,,,,,,,,,,,,
TTTY6,testis-specific,"transcript,",Y-linked,6,Approved,"TTY6,","TTTY6A,",LINC00127,Yq11.223,AF332237,NR_001527,,,,,,,,,,,,,
TTTY6B,testis-specific,"transcript,",Y-linked,6B,Approved,LINC00128,Yq11.223,AY597808,NR_002175,,,,,,,,,,,,,,,
TTTY7,testis-specific,"transcript,",Y-linked,7,Approved,"LINC00129,",TTTY7A,Yp11.2,AF332232,NR_001534,,,,,,,,,,,,,,
TTTY7B,testis-specific,"transcript,",Y-linked,7B,Approved,NCRNA00215,Yp11.2,BX089948,NR_003592,,,,,,,,,,,,,,,
TTTY8,testis-specific,"transcript,",Y-linked,8,Approved,"TTY8,","NCRNA00130,",LINC00130,Yp11.2,AF332234,NR_001533,,,,,,,,,,,,,
TTTY8B,testis-specific,"transcript,",Y-linked,8B,Approved,NCRNA00217,Yp11.2,NR_003591,,,,,,,,,,,,,,,,
TTTY9A,testis-specific,"transcript,",Y-linked,9A,Approved,TTTY9,"TTY9,",NCRNA00131,Yq11.222,AF332238,NR_001530,,,,,,,,,,,,,
TTTY9B,testis-specific,"transcript,",Y-linked,9B,Approved,NCRNA00132,Yq11.222,NR_002159,,,,,,,,,,,,,,,,
TTTY10,testis-specific,"transcript,",Y-linked,10,Approved,NCRNA00133,Yq11.223,AF332239,NR_001542,,,,,,,,,,,,,,,
TTTY11,testis-specific,"transcript,",Y-linked,11,Approved,"TTY11,",NCRNA00134,Yp11.2,AF332240,NR_001548,,,,,,,,,,,,,,
TTTY12,testis-specific,"transcript,",Y-linked,12,Approved,"TTY11,",NCRNA00135,Yp11.2,AF332241,NR_001551,,,,,,,,,,,,,,
TTTY13,testis-specific,"transcript,",Y-linked,13,Approved,"TTY13,",NCRNA00136,Yq11.223,AF332242,NR_001537,,,,,,,,,,,,,,
TTTY13B,testis-specific,"transcript,",Y-linked,13B,Approved,Yp11.2,,,,,,,,,,,,,,,,,,
TTTY13C,testis-specific,"transcript,",Y-linked,13C,Approved,Yp11.2,not,on,reference,assembly,,,,,,,,,,,,,,
TTTY14,testis-specific,"transcript,",Y-linked,14,Approved,"NCRNA00185,",CYorf14,"TTY14,","NCRNA00137,",PRO2834,Yq11.222,AF332243,NR_001543,,,,,,,,,,,
TTTY15,testis-specific,"transcript,",Y-linked,15,Approved,"DKFZP434I143,",NCRNA00138,Yq11.221,AL080135,NR_001545,,,,,,,,,,,,,,
TTTY16,testis-specific,"transcript,",Y-linked,16,Approved,NCRNA00139,Yp11.2,NR_001552,,,,,,,,,,,,,,,,
TTTY17A,testis-specific,"transcript,",Y-linked,17A,Approved,TTTY17,NCRNA00140,Yq11.223,AF527829,NR_001526,,,,,,,,,,,,,,
TTTY17B,testis-specific,"transcript,",Y-linked,17B,Approved,NCRNA00141,Yq11.23,NR_002180,,,,,,,,,,,,,,,,
TTTY17C,testis-specific,"transcript,",Y-linked,17C,Approved,NCRNA00142,Yq11.23,NR_002179,,,,,,,,,,,,,,,,
TTTY18,testis-specific,"transcript,",Y-linked,18,Approved,NCRNA00143,Yp11.2,NR_001550,,,,,,,,,,,,,,,,
TTTY19,testis-specific,"transcript,",Y-linked,19,Approved,NCRNA00144,Yp11.2,NR_001549,,,,,,,,,,,,,,,,
TTTY20,testis-specific,"transcript,",Y-linked,20,Approved,NCRNA00145,Yp11.2,NR_001546,,,,,,,,,,,,,,,,
TTTY21,testis-specific,"transcript,",Y-linked,21,Approved,NCRNA00146,Yp11.2,NR_001535,,,,,,,,,,,,,,,,
TTTY21B,testis-specific,"transcript,",Y-linked,21B,Approved,Yp11.2,NR_003588,,,,,,,,,,,,,,,,,
TTTY22,testis-specific,"transcript,",Y-linked,22,Approved,NCRNA00147,Yp11.2,NR_001539,,,,,,,,,,,,,,,,
TTTY23,testis-specific,"transcript,",Y-linked,23,Approved,NCRNA00148,Yp11.2,NR_001540,,,,,,,,,,,,,,,,
TTTY23B,testis-specific,"transcript,",Y-linked,23B,Approved,Yp11.2,NR_003593,,,,,,,,,,,,,,,,,
TTTY24P,testis-specific,"transcript,",Y-linked,"24,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,,
TTTY25P,testis-specific,"transcript,",Y-linked,"25,",pseudogene,Approved,Yq11.223,,,,,,,,,,,,,,,,,
TTTY26P,testis-specific,"transcript,",Y-linked,"26,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,,
TTTY27P,testis-specific,"transcript,",Y-linked,"27,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,,
TTTY28P,testis-specific,"transcript,",Y-linked,"28,",pseudogene,Approved,Yq11.23,,,,,,,,,,,,,,,,,
TTTY29P,testis-specific,"transcript,",Y-linked,"29,",pseudogene,Approved,Yq11.223,,,,,,,,,,,,,,,,,
TTTY30P,testis-specific,"transcript,",Y-linked,"30,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,,
TTTY31P,testis-specific,"transcript,",Y-linked,"31,",pseudogene,Approved,Yp11.2,,,,,,,,,,,,,,,,,
TUBAP6,tubulin,alpha,pseudogene,6,Approved,Xq23,,,,,,,,,,,,,,,,,,
TUBB1P1,tubulin,beta,1,class,VI,pseudogene,1,Approved,Yq11.222,NG_002948,,,,,,,,,,,,,,
TUBB1P2,tubulin,beta,1,class,VI,pseudogene,2,Approved,Yq11.222,NG_002947,,,,,,,,,,,,,,
TUBB4AP1,tubulin,beta,4A,class,IVa,pseudogene,1,Approved,Xq25,NG_022697,,,,,,,,,,,,,,
TUBB4BP3,TUBB4B,pseudogene,3,Approved,Xq24,,,,,,,,,,,,,,,,,,,
TUBB4BP8,TUBB4B,pseudogene,8,Approved,Xq21.33,NG_023207,,,,,,,,,,,,,,,,,,
TUSC2P1,TUSC2,pseudogene,1,Approved,TUSC2P,Yp11.2,NG_002812,,,,,,,,,,,,,,,,,
TUSC2P2,TUSC2,pseudogene,2,Approved,Xq21.32,,,,,,,,,,,,,,,,,,,
TWF1P2,twinfilin,1,pseudogene,2,Approved,PTK9P2,A6ps2,Xq28,,,,,,,,,,,,,,,,
TXLNG,taxilin,gamma,Approved,CXorf15,"FLJ11209,","LSR5,","FIAT,","MGC126621,","MGC126625,",TXLNGX,Xp22.2,AK002071,NM_018360,,,,,,,,,,,
TXLNGY,taxilin,gamma,"pseudogene,",Y-linked,Approved,"CYorf15A,","CYorf15B,",TXLNG2P,Yq11.222-q11.223,AF332224,NR_045128,,,,,,,,,,,,,
UBA1,ubiquitin,like,modifier,activating,enzyme,1,Approved,"A1S9T,","GXP1,",UBE1,"UBE1X,","POC20,",CFAP124,Xp11.3,AF258566,NM_003334,,,,,,,,
UBE2A,ubiquitin,conjugating,enzyme,E2,A,Approved,"UBC2,","HHR6A,","RAD6A,",HR6A,Xq24,AK223045,NM_003336,,,,,,,,,,,
UBE2DNL,ubiquitin,conjugating,enzyme,E2,D,N-terminal,like,(pseudogene),Approved,MGC42638,Xq21.1,BC040290,NR_024062,,,,,,,,,,,
UBE2E4P,ubiquitin,conjugating,enzyme,E2,E4,pseudogene,Approved,UbcM2,Xp22.2,AF136176,NG_004721,,,,,,,,,,,,,
UBE2NL,ubiquitin,conjugating,enzyme,E2,N,like,(gene/pseudogene),Approved,Xq27.3,NM_001012989,,,,,,,,,,,,,,
UBE2Q2P4Y,UBE2Q2,pseudogene,"4,",Y-linked,Approved,UBE2Q2PY1,Yq11.23,,,,,,,,,,,,,,,,,
UBE2Q2P5Y,UBE2Q2,pseudogene,"5,",Y-linked,Approved,UBE2Q2PY2,Yq11.23,,,,,,,,,,,,,,,,,
UBE2V1P3,UBE2V1,pseudogene,3,Approved,Yp11.2,NG_002821,,,,,,,,,,,,,,,,,,
UBE2V1P7,UBE2V1,pseudogene,7,Approved,Xq21.1,,,,,,,,,,,,,,,,,,,
UBE2V1P9,UBE2V1,pseudogene,9,Approved,Xq21.31,NG_030278,,,,,,,,,,,,,,,,,,
UBE2V1P16,UBE2V1,pseudogene,16,Approved,Xq25,,,,,,,,,,,,,,,,,,,
UBL4A,ubiquitin,like,4A,Approved,UBL4,"GDX,","DXS254E,","GET5,","MDY2,",TMA24,Xq28,J03589,NM_014235,,,,,,,,,,,
UBQLN2,ubiquilin,2,Approved,"Chap1,","Dsk2,","RIHFB2157,","LIC-2,","CHAP1/DSK2,","PLIC-2,","N4BP4,",PLIC2,Xp11.21,AF189009,NM_013444,,,,,,,,,,
UBTFL11,UBTF,like,11,(pseudogene),Approved,Xp11.4,,,,,,,,,,,,,,,,,,
UFM1P1,UFM1,pseudogene,1,Approved,Xq27.3,,,,,,,,,,,,,,,,,,,
UHRF2P1,ubiquitin,like,with,PHD,and,ring,finger,domains,2,pseudogene,1,Approved,Xq13.2,NG_002342,,,,,,,,,,
UPF3B,UPF3B,regulator,of,nonsense,mediated,mRNA,decay,Approved,"MRX62,","UPF3BP1,","UPF3BP2,",UPF3BP3,"RENT3B,","UPF3X,","HUPF3B,",MRX82,Xq24,AF318576,NM_080632,,,,,
UPF3BP1,symbol,"withdrawn,",see,[HGNC:20439](/data/gene-symbol-report/#!/hgnc_id/HGNC:20439),Symbol,Withdrawn,Xq24,,,,,,,,,,,,,,,,,
UPF3BP2,symbol,"withdrawn,",see,[HGNC:20439](/data/gene-symbol-report/#!/hgnc_id/HGNC:20439),Symbol,Withdrawn,Xq24,,,,,,,,,,,,,,,,,
UPF3BP3,symbol,"withdrawn,",see,[HGNC:20439](/data/gene-symbol-report/#!/hgnc_id/HGNC:20439),Symbol,Withdrawn,Xq24,,,,,,,,,,,,,,,,,
UPF3BP4,UPF3B,pseudogene,4,Entry,Withdrawn,Xq24,,,,,,,,,,,,,,,,,,
UPRT,uracil,phosphoribosyltransferase,homolog,Approved,"DKFZp781E1243,","MGC23937,","FUR1,",RP11-311P8.3,Xq13.3,BC015116,NM_145052,,,,,,,,,,,,,
UQCR10P1,UQCR10,pseudogene,1,Approved,Xp11.22,NG_027713,,,,,,,,,,,,,,,,,,
UQCRBP1,ubiquinol-cytochrome,c,reductase,binding,protein,pseudogene,1,Approved,Xp11.21,,,,,,,,,,,,,,,
USP9X,ubiquitin,specific,peptidase,9,X-linked,Approved,"DFFRX,","FAF,",MRX99,Xp11.4,X98296,NM_004652,,,,,,,,,,,,
USP9Y,ubiquitin,specific,peptidase,9,Y-linked,Approved,"DFFRY,",AZFA,Yq11.221,Y13618,NM_004654,,,,,,,,,,,,,
USP9YP1,USP9Y,pseudogene,1,Approved,Yq11.222,NG_003171,,,,,,,,,,,,,,,,,,
USP9YP2,USP9Y,pseudogene,2,Approved,Yq11.222,NG_003172,,,,,,,,,,,,,,,,,,
USP9YP3,USP9Y,pseudogene,3,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP4,USP9Y,pseudogene,4,Approved,Yp11.2,NG_003168,,,,,,,,,,,,,,,,,,
USP9YP5,USP9Y,pseudogene,5,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP6,USP9Y,pseudogene,6,Approved,CDY24P,Yq11.222,,,,,,,,,,,,,,,,,,
USP9YP7,USP9Y,pseudogene,7,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP8,USP9Y,pseudogene,8,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP9,USP9Y,pseudogene,9,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP10,USP9Y,pseudogene,10,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP11,USP9Y,pseudogene,11,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP12,USP9Y,pseudogene,12,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP13,USP9Y,pseudogene,13,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP14,USP9Y,pseudogene,14,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP15,USP9Y,pseudogene,15,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP16,USP9Y,pseudogene,16,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP17,USP9Y,pseudogene,17,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP18,USP9Y,pseudogene,18,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP19,USP9Y,pseudogene,19,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP20,USP9Y,pseudogene,20,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP21,USP9Y,pseudogene,21,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP22,USP9Y,pseudogene,22,Approved,Yp11.2,,,,,,,,,,,,,,,,,,,
USP9YP23,USP9Y,pseudogene,23,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP24,USP9Y,pseudogene,24,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP25,USP9Y,pseudogene,25,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP26,USP9Y,pseudogene,26,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP27,USP9Y,pseudogene,27,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP28,USP9Y,pseudogene,28,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP29,USP9Y,pseudogene,29,Approved,Yq11.223,,,,,,,,,,,,,,,,,,,
USP9YP30,USP9Y,pseudogene,30,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP31,USP9Y,pseudogene,31,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP32,USP9Y,pseudogene,32,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP33,USP9Y,pseudogene,33,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP34,USP9Y,pseudogene,34,Approved,Yq11.222,,,,,,,,,,,,,,,,,,,
USP9YP35,USP9Y,pseudogene,35,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP9YP36,USP9Y,pseudogene,36,Approved,Yq11.23,,,,,,,,,,,,,,,,,,,
USP11,ubiquitin,specific,peptidase,11,Approved,UHX1,Xp11.3,U44839,NM_004651,,,,,,,,,,,,,,,
USP12PX,USP12,pseudogene,X-linked,Approved,USP12P2,Xq21.31,NG_002823,,,,,,,,,,,,,,,,,
USP12PY,USP12,pseudogene,Y-linked,Approved,USP12P3,Yp11.2,NG_002824,,,,,,,,,,,,,,,,,
USP26,ubiquitin,specific,peptidase,26,Approved,Xq26.2,AF285593,NM_031907,,,,,,,,,,,,,,,,
USP27X,ubiquitin,specific,peptidase,27,X-linked,Approved,USP27,Xp11.23,AW851065,NM_001145073,,,,,,,,,,,,,,
USP27X-DT,USP27X,divergent,transcript,Approved,USP27X-AS1,Xp11.23,,,,,,,,,,,,,,,,,,
USP37P1,USP37,pseudogene,1,Approved,Xq21.32,,,,,,,,,,,,,,,,,,,
USP51,ubiquitin,specific,peptidase,51,Approved,Xp11.21,BF741256,NM_201286,,,,,,,,,,,,,,,,
UTP14A,UTP14A,small,subunit,processome,component,Approved,SDCCAG16,"NY-CO-16,",Utp14,Xq26.1,AF039694,NM_006649,,,,,,,,,,,,
UTY,ubiquitously,transcribed,tetratricopeptide,repeat,"containing,",Y-linked,Approved,"KDM6AL,",KDM6C,Yq11.221,AF000994,NM_182660,,,,,,,,,,,,
UXT,ubiquitously,expressed,prefoldin,like,chaperone,Approved,"ART-27,","STAP1,",SKP2,Xp11.23,AF092737,NM_153477,,,,,,,,,,,,
UXT-AS1,UXT,antisense,RNA,1,Approved,Xp11.23,,,,,,,,,,,,,,,,,,
VAMP7,vesicle,associated,membrane,protein,7,Approved,SYBL1,"VAMP-7,",TI-VAMP,Xq28,and,Yq12,AJ295938,NM_005638,,,,,,,,,,
VBP1,VHL,binding,protein,1,Approved,"PFD3,",PFDN3,Xq28,U56833,,,,,,,,,,,,,,,
VCX,variable,charge,X-linked,Approved,"VCX1,","VCX10R,","VCX-10r,",VCX-B1,Xp22.31,AF167081,NM_013452,,,,,,,,,,,,,
VCX2,variable,charge,X-linked,2,Approved,"VCX-2r,",VCX-2R,Xp22.31,AF159127,NM_016378,,,,,,,,,,,,,,
VCX3A,variable,charge,X-linked,3A,Approved,VCX3,"VCX-8r,","VCX-8R,",VCX-A,Xp22.31,AF159128,NM_016379,,,,,,,,,,,,
VCX3B,variable,charge,X-linked,3B,Approved,VCX-C,Xp22.31,,,,,,,,,,,,,,,,,
VCY,variable,charge,Y-linked,Approved,"BPY1,","VCY1A,",VCY1,Yq11.221,AF000979,NM_004679,,,,,,,,,,,,,,
VCY1B,variable,charge,Y-linked,1B,Approved,BPY1B,Yq11.221,BC056508,NM_181880,,,,,,,,,,,,,,,
VDAC1P1,voltage,dependent,anion,channel,1,pseudogene,1,Approved,VDAC1P,Xq21.1,AJ002428,,,,,,,,,,,,,
VDAC1P2,voltage,dependent,anion,channel,1,pseudogene,2,Approved,VDAC1LP,Xp11.23,AJ012218,,,,,,,,,,,,,
VDAC1P3,voltage,dependent,anion,channel,1,pseudogene,3,Approved,Xq21.31,NG_013287,,,,,,,,,,,,,,
VDAC1P6,voltage,dependent,anion,channel,1,pseudogene,6,Approved,Yp11.2,NG_002825,,,,,,,,,,,,,,
VEGFD,vascular,endothelial,growth,factor,D,Approved,FIGF,VEGF-D,Xp22.2,AJ000185,NM_004469,,,,,,,,,,,,,
VENTXP1,VENT,homeobox,pseudogene,1,Approved,"NA88A,",CT18,Xp21.3,AF164963,NR_001559,,,,,,,,,,,,,,
VENTXP8,VENTX,pseudogene,8,Approved,Xp21.3,NG_026809,,,,,,,,,,,,,,,,,,
VEZTP1,VEZT,pseudogene,1,Approved,Xp11.3,NG_006603,,,,,,,,,,,,,,,,,,
VGLL1,vestigial,like,family,member,1,Approved,"TONDU,",TDU,Xq26.3,AF137387,NM_016267,,,,,,,,,,,,,
VKORC1P1,VKORC1,pseudogene,1,Approved,Xp21.3,NG_004115,,,,,,,,,,,,,,,,,,
VMA21,vacuolar,ATPase,assembly,factor,VMA21,Approved,MEAX,XMEA,Xq28,AK096835,NM_001017980,,,,,,,,,,,,,
VN1R110P,vomeronasal,1,receptor,110,pseudogene,Approved,Xp11.23,,,,,,,,,,,,,,,,,
VSIG1,V-set,and,immunoglobulin,domain,containing,1,Approved,"MGC44287,",GPA34,Xq22.3,BX648658,NM_182607,,,,,,,,,,,,
VSIG4,V-set,and,immunoglobulin,domain,containing,4,Approved,"Z39IG,",CRIg,Xq12,AJ132502,NM_007268,,,,,,,,,,,,
